#This file was generated on Mon Jul  7 13:45:43 2025
#Using the somd command, of the molecular library Sire version <2025.1.0.dev> 
#For more information visit: https://github.com/openbiosim/sire
#
#General information on simulation parameters:
#Simulation used 250000 moves, 1 cycles and 1000 ps of simulation time
#Generating lambda is		 0.70000
#Alchemical array is		 (0.0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0)
#Generating temperature is 	25°C
#Energy was saved every 200 steps 
#
#
#   [step]               [potential]                [gradient]      [forward Metropolis]     [backward Metropolis]                   [u_kl]
     200           -5.17310158e+05            2.12109380e+00            9.98183275e-01            1.00242675e+00     3.235744698757266e+04     3.235744295322828e+04     3.235745183413006e+04     3.235745194701179e+04     3.235746912710159e+04     3.235750964792847e+04     3.235760286337071e+04     3.235778398820726e+04     3.235810484915656e+04     3.235863107350596e+04     3.235945211895866e+04
     400           -5.02087348e+05            6.02928218e-01            9.99691288e-01            1.00089750e+00     3.244694804864042e+04     3.244694411035742e+04     3.244695227843837e+04     3.244694992596917e+04     3.244695713836927e+04     3.244697087536426e+04     3.244700480406385e+04     3.244707081555002e+04     3.244718825372294e+04     3.244737946452026e+04     3.244767850380324e+04
     600           -4.93092257e+05            1.91209168e+01            9.81289697e-01            1.01954279e+00     3.254245499402344e+04     3.254245102099507e+04     3.254246416619442e+04     3.254249431887335e+04     3.254262191965197e+04     3.254295965473843e+04     3.254371071132434e+04     3.254516917764979e+04     3.254774757736736e+04     3.255199100725212e+04     3.255860413690330e+04
     800           -4.86898898e+05            1.20710223e+01            9.88252131e-01            1.01240089e+00     3.245294718309015e+04     3.245294319706715e+04     3.245295447013548e+04     3.245297224301901e+04     3.245305387969335e+04     3.245326834367477e+04     3.245374629015151e+04     3.245467445930043e+04     3.245631557898842e+04     3.245901583821681e+04     3.246322432179802e+04
    1000           -4.82957381e+05            3.41631166e+01            9.66601781e-01            1.03495459e+00     3.254195194131345e+04     3.254194813032675e+04     3.254196525780329e+04     3.254202172858817e+04     3.254224724631339e+04     3.254284822928264e+04     3.254418215371509e+04     3.254677239154328e+04     3.255135106595311e+04     3.255888800873340e+04     3.257063315632729e+04
    1200           -4.80871095e+05            1.17514716e+01            9.88567386e-01            1.01207682e+00     3.254701925511544e+04     3.254701534928751e+04     3.254702653766917e+04     3.254704366192459e+04     3.254712331160747e+04     3.254733201131126e+04     3.254779744841496e+04     3.254870133118578e+04     3.255029954485590e+04     3.255292907005623e+04     3.255702745338174e+04
    1400           -4.79280740e+05            7.34677910e-01            9.99570028e-01            1.00103983e+00     3.246965379076613e+04     3.246964985796392e+04     3.246965812999629e+04     3.246965594511479e+04     3.246966404834439e+04     3.246968029584279e+04     3.246971970436451e+04     3.246979633912497e+04     3.246993254834032e+04     3.247015472428200e+04     3.247050195321905e+04
    1600           -4.78493341e+05            1.21253679e+01            9.88194733e-01            1.01245212e+00     3.243524870118981e+04     3.243524473393344e+04     3.243525598853953e+04     3.243527386752140e+04     3.243535584926642e+04     3.243557116007067e+04     3.243605104062747e+04     3.243698296030895e+04     3.243863070979360e+04     3.244134186590827e+04     3.244556738537727e+04
    1800           -4.78326670e+05            1.35169670e+01            9.86828600e-01            1.01387033e+00     3.250171884700158e+04     3.250171496789450e+04     3.250172666693675e+04     3.250174685384340e+04     3.250183805570466e+04     3.250207785748915e+04     3.250261213809206e+04     3.250364968864270e+04     3.250548421939655e+04     3.250850269492208e+04     3.251320718260394e+04
    2000           -4.77969467e+05            1.85111678e+01            9.81911100e-01            1.01894505e+00     3.245778629341819e+04     3.245778232739507e+04     3.245779540874370e+04     3.245782442921021e+04     3.245794820274002e+04     3.245827564076847e+04     3.245900390228545e+04     3.246041811898778e+04     3.246291834602004e+04     3.246703294448206e+04     3.247344540862710e+04
    2200           -4.77508351e+05            1.56088855e+01            9.84747467e-01            1.01597396e+00     3.239808861189588e+04     3.239808481568447e+04     3.239809688577361e+04     3.239812080864534e+04     3.239822550350794e+04     3.239850173326284e+04     3.239911654782887e+04     3.240031047569326e+04     3.240242124245128e+04     3.240589490292111e+04     3.241130849563843e+04
    2400           -4.76895192e+05            1.85137487e-01            1.00011647e+00            1.00048686e+00     3.248998233467703e+04     3.248997835353015e+04     3.248998656677715e+04     3.248998335690009e+04     3.248998782617050e+04     3.248999444985042e+04     3.249001243947549e+04     3.249004749099615e+04     3.249011018529991e+04     3.249021135686116e+04     3.249037002022534e+04
    2600           -4.77138092e+05            9.43463187e+00            9.90879531e-01            1.00975421e+00     3.229340867385807e+04     3.229340479630831e+04     3.229341537154659e+04     3.229342842086276e+04     3.229349313492213e+04     3.229366149582601e+04     3.229403773471010e+04     3.229476840893625e+04     3.229606051087986e+04     3.229818599395026e+04     3.230149897683214e+04
    2800           -4.76699939e+05            3.17847097e+01            9.68915589e-01            1.03250887e+00     3.233098866526763e+04     3.233098485957965e+04     3.233100127083108e+04     3.233105365803566e+04     3.233126369235261e+04     3.233182321543854e+04     3.233306525349423e+04     3.233547707361109e+04     3.233974038357515e+04     3.234675814755444e+04     3.235769427073695e+04
    3000           -4.76636481e+05            1.51311494e+01            9.85235351e-01            1.01550657e+00     3.253469102069792e+04     3.253468713079764e+04     3.253469922270223e+04     3.253472230968258e+04     3.253482386673829e+04     3.253509215100783e+04     3.253568912024108e+04     3.253684839389914e+04     3.253889794663349e+04     3.254227073866648e+04     3.254752719061484e+04
    3200           -4.77251488e+05            1.17758196e+01            9.88538024e-01            1.01209604e+00     3.254160671094775e+04     3.254160271430109e+04     3.254161387864653e+04     3.254163117381016e+04     3.254171088850586e+04     3.254192004293866e+04     3.254238633586762e+04     3.254329188399238e+04     3.254489305559986e+04     3.254752743131695e+04     3.255163333465689e+04
    3400           -4.77699324e+05            1.20558926e+01            9.88276271e-01            1.01239498e+00     3.256096034460918e+04     3.256095634643559e+04     3.256096746035925e+04     3.256098538093811e+04     3.256106701017584e+04     3.256128133597183e+04     3.256175903409923e+04     3.256268671112731e+04     3.256432692706295e+04     3.256702577022605e+04     3.257123206821430e+04
    3600           -4.76966572e+05            1.18458603e+01            9.88484768e-01            1.01218329e+00     3.256698861102030e+04     3.256698463284352e+04     3.256699589041669e+04     3.256701320197153e+04     3.256709355677175e+04     3.256730415459813e+04     3.256777374414307e+04     3.256868567814697e+04     3.257029809547781e+04     3.257295113874173e+04     3.257708600551054e+04
    3800           -4.76732355e+05            2.81936425e+01            9.72406532e-01            1.02881326e+00     3.249614660535279e+04     3.249614269973611e+04     3.249615804001773e+04     3.249620428350684e+04     3.249639095125844e+04     3.249688755239734e+04     3.249799027913929e+04     3.250013159364326e+04     3.250391681497174e+04     3.251014741192864e+04     3.251985691077839e+04
    4000           -4.76103374e+05            5.42652795e+00            9.94853912e-01            1.00570992e+00     3.246947748406058e+04     3.246947350149936e+04     3.246948308598273e+04     3.246948905959953e+04     3.246952745603294e+04     3.246962554174989e+04     3.246984585405558e+04     3.247027377250536e+04     3.247103078527004e+04     3.247227521331725e+04     3.247421533011856e+04
    4200           -4.76301676e+05            5.68489269e+00            9.94609241e-01            1.00598227e+00     3.250669914755293e+04     3.250669505387153e+04     3.250670466624986e+04     3.250671130485247e+04     3.250675150374673e+04     3.250685425143989e+04     3.250708505597530e+04     3.250753333133523e+04     3.250832633598086e+04     3.250963002178144e+04     3.251166247193553e+04
    4400           -4.76161844e+05            1.93065478e+01            9.81123482e-01            1.01974862e+00     3.253549322412164e+04     3.253548924118774e+04     3.253550237742106e+04     3.253553296749276e+04     3.253566188140136e+04     3.253600318054650e+04     3.253676211845802e+04     3.253823589000099e+04     3.254084130239311e+04     3.254512927957225e+04     3.255181182971730e+04
    4600           -4.76531194e+05            3.75522504e+00            9.96537178e-01            1.00404980e+00     3.251728064245400e+04     3.251727653795388e+04     3.251728584901177e+04     3.251728887349181e+04     3.251731660762825e+04     3.251738554331556e+04     3.251754162341325e+04     3.251784482253457e+04     3.251838141644086e+04     3.251926290244750e+04     3.252063747002391e+04
    4800           -4.76086588e+05            2.30163130e+01            9.77477386e-01            1.02352495e+00     3.252210792764255e+04     3.252210408822960e+04     3.252211821600615e+04     3.252215515862085e+04     3.252230810225692e+04     3.252271435632417e+04     3.252361687467124e+04     3.252536944448287e+04     3.252846761193525e+04     3.253356691769743e+04     3.254151364545460e+04
    5000           -4.76711416e+05            1.00457325e+01            9.90256527e-01            1.01035344e+00     3.260623019965913e+04     3.260622612952506e+04     3.260623708189897e+04     3.260625115320684e+04     3.260631964742668e+04     3.260649841448157e+04     3.260689756254392e+04     3.260767272233960e+04     3.260904342977959e+04     3.261129841947860e+04     3.261481307397724e+04
    5200           -4.76590299e+05            1.24092825e+00            9.99047706e-01            1.00153028e+00     3.254469030246358e+04     3.254468643112576e+04     3.254469462333811e+04     3.254469343383303e+04     3.254470467168147e+04     3.254472959182710e+04     3.254478802473727e+04     3.254490160876854e+04     3.254510309680398e+04     3.254543279050556e+04     3.254594756209637e+04
    5400           -4.76821470e+05            2.38841152e+00            9.97905815e-01            1.00268404e+00     3.261119952679134e+04     3.261119549833956e+04     3.261120429216589e+04     3.261120501285312e+04     3.261122376486412e+04     3.261126889041505e+04     3.261137208363976e+04     3.261157257895499e+04     3.261192764028108e+04     3.261251029178337e+04     3.261341916274993e+04
    5600           -4.77018820e+05            7.29258215e+00            9.92987963e-01            1.00757699e+00     3.253063021500888e+04     3.253062620635897e+04     3.253063628987582e+04     3.253064556319892e+04     3.253069612278870e+04     3.253082665255197e+04     3.253111897059964e+04     3.253168670183347e+04     3.253269078153302e+04     3.253434212669368e+04     3.253691621638789e+04
    5800           -4.76475259e+05            1.88721714e+01            9.81564839e-01            1.01932143e+00     3.254921395527842e+04     3.254921005413258e+04     3.254922300454718e+04     3.254925283536384e+04     3.254937905100721e+04     3.254971296788240e+04     3.255045561523736e+04     3.255189776220585e+04     3.255444729060679e+04     3.255864321428575e+04     3.256518235860591e+04
    6000           -4.76434504e+05            4.36822966e+01            9.57418643e-01            1.04482569e+00     3.241292480299019e+04     3.241292102472714e+04     3.241294059357541e+04     3.241301384968347e+04     3.241330125494576e+04     3.241406892553317e+04     3.241577170479680e+04     3.241907816568477e+04     3.242492268552886e+04     3.243454385612871e+04     3.244953672436547e+04
    6200           -4.76356398e+05            2.21221225e+01            9.78345678e-01            1.02260371e+00     3.251482985671631e+04     3.251482588240306e+04     3.251483980854821e+04     3.251487526143615e+04     3.251502237450654e+04     3.251541276942299e+04     3.251628029038845e+04     3.251796489949593e+04     3.252094299544904e+04     3.252584450589567e+04     3.253348306333010e+04
    6400           -4.76762369e+05            1.45663065e+00            9.98853983e-01            1.00176815e+00     3.255248118924763e+04     3.255247714925014e+04     3.255248562338575e+04     3.255248482055017e+04     3.255249753462942e+04     3.255252669298686e+04     3.255259437603376e+04     3.255272591736897e+04     3.255295914981947e+04     3.255334110249524e+04     3.255393730890293e+04
    6600           -4.76003685e+05            2.12627340e+01            9.79167006e-01            1.02170460e+00     3.238635965106347e+04     3.238635588833548e+04     3.238636956049338e+04     3.238640328710936e+04     3.238654472802292e+04     3.238691961858236e+04     3.238775299087387e+04     3.238937128769197e+04     3.239223220799518e+04     3.239694072707866e+04     3.240427861166801e+04
    6800           -4.76419492e+05            7.39596356e+00            9.92912621e-01            1.00770888e+00     3.256146478751419e+04     3.256146083460289e+04     3.256147080765352e+04     3.256148041645543e+04     3.256153181730188e+04     3.256166468034114e+04     3.256196214453872e+04     3.256253985753125e+04     3.256356161177616e+04     3.256524199962805e+04     3.256786135797646e+04
    7000           -4.76163375e+05            3.65056258e+01            9.64326875e-01            1.03736754e+00     3.263835864341508e+04     3.263835476889674e+04     3.263837248344409e+04     3.263843312899047e+04     3.263867384675111e+04     3.263931580536183e+04     3.264074032401151e+04     3.264350648757699e+04     3.264839606127356e+04     3.265644494884458e+04     3.266898782571101e+04
    7200           -4.76287761e+05            2.05944372e+01            9.79867673e-01            1.02107003e+00     3.259341290469436e+04     3.259340888415825e+04     3.259342241565802e+04     3.259345528017358e+04     3.259359258320333e+04     3.259395662773430e+04     3.259476582134951e+04     3.259633717595890e+04     3.259911508680823e+04     3.260368701973437e+04     3.261081204197274e+04
    7400           -4.76482854e+05            2.18740873e+01            9.78595427e-01            1.02235747e+00     3.248214227931563e+04     3.248213838010987e+04     3.248215219285898e+04     3.248218721453888e+04     3.248233281851546e+04     3.248271888999418e+04     3.248357703155718e+04     3.248524342821200e+04     3.248818934843179e+04     3.249303780720036e+04     3.250059382102916e+04
    7600           -4.76116506e+05            1.38793549e+01            9.86481625e-01            1.01424869e+00     3.252890153892447e+04     3.252889747997493e+04     3.252890934014662e+04     3.252893029751139e+04     3.252902382935825e+04     3.252927029604750e+04     3.252981908618398e+04     3.253088480124413e+04     3.253276904641725e+04     3.253586955187287e+04     3.254070176686140e+04
    7800           -4.76196023e+05            7.64459683e+00            9.92642729e-01            1.00793605e+00     3.245398655233917e+04     3.245398255948349e+04     3.245399271621871e+04     3.245400262622573e+04     3.245405552299827e+04     3.245419229351936e+04     3.245449846261068e+04     3.245509307640339e+04     3.245614470207554e+04     3.245787424864174e+04     3.246057027010524e+04
    8000           -4.76575216e+05            1.11733777e+01            9.89138789e-01            1.01149166e+00     3.248447093908106e+04     3.248446699749930e+04     3.248447794890272e+04     3.248449417798067e+04     3.248457000904293e+04     3.248476863884399e+04     3.248521167234777e+04     3.248607203705898e+04     3.248759337069666e+04     3.249009626897459e+04     3.249399733149479e+04
    8200           -4.76443418e+05            3.26765779e+00            9.97038790e-01            1.00357609e+00     3.248444898838789e+04     3.248444495504498e+04     3.248445406756919e+04     3.248445627307815e+04     3.248448088571927e+04     3.248454157532404e+04     3.248467933487715e+04     3.248494694115911e+04     3.248542061918604e+04     3.248619855421417e+04     3.248741177034482e+04
